priority,result,subject,id,scientific_name,current_level,ncsu_status,url,tags
P2,horse_toxic_source_only,horse,AAA1048,Podocarpus macrophyllus,,toxic,https://plants.ces.ncsu.edu/plants/podocarpus-macrophyllus/,bird-friendly; conifer; container; cpp; deer-resistant; drought-tolerant; dry-shade; dry-soils-tolerant; english-garden; evergreen; fantz; fragrant-leaves; hedge; houseplant; hs304; low-maintenance; problem-for-cats; problem-for-dogs; problem-for-horses; screen; shade-garden; small-tree; topiary; wildlife-friendly; winter-interest
P2,horse_toxic_source_only,horse,AAA1049,Podophyllum peltatum,,toxic,https://plants.ces.ncsu.edu/plants/podophyllum-peltatum/,acidic-soil-tolerant; audubon; coastal-facu; collier-preserve-tn; contact-dermatitis; deer-resistant; drought-tolerant; edible; edible-fruits; facu-piedmont-mountains; food-source-flowers; food-source-nectar; food-source-pollen; food-source-soft-mast-fruit_1; food-source-spring; food-source-summer; herbaceous-perennial; hs304; landscape-plant-sleuths-course; native-perennial; naturalized-area; nc-native; nc-native-pollinator-plant; part-shade; perennial_1; poisonous; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; shade-garden; showy-flowers; showy-fruits; spring-interest; white-flowers; wildflower
P2,horse_toxic_source_only,horse,AAA1060,Portulaca oleracea,,toxic,https://plants.ces.ncsu.edu/plants/portulaca-oleracea/,annual_1; container; container-vegetable-garden; culinary; drought-tolerant; dry-soils-tolerant; edible-garden; edible-leaves; edible-weed; fantz; full-sun; groundcover; heat-tolerant; problem-for-cats; problem-for-dogs; problem-for-horses; succulent; summer-annual-weed; vegetable; vegetable-garden; warm-season-weed; weedy
P2,horse_toxic_source_only,horse,AAA1066,Primula vulgaris,,toxic,https://plants.ces.ncsu.edu/plants/primula-vulgaris/,bog; border-front; contact-dermatitis; container; fragrant-flowers; hairy-leaves; hs302; part-shade; pond; problem-for-cats; problem-for-dogs; problem-for-horses; spring-flowers; stream-banks; th-smell; th-sowing; th-wildlife; woodland_1
P2,horse_toxic_source_only,horse,AAA1067,Prunus avium,,toxic,https://plants.ces.ncsu.edu/plants/prunus-avium/,4h; butterfly-friendly; eastern-tiger-swallowtail-butterfly; ebh; ebh-fn; edible; edible-fruits; frequent-disease-problems; frequent-insect-problems; fruit-tree; larval-host-plant; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; th-taste; th-wildlife; vhfn; vhfn-f; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1069,Prunus cerasus,,toxic,https://plants.ces.ncsu.edu/plants/prunus-cerasus/,butterfly-friendly; eastern-tiger-swallowtail-butterfly; frequent-disease-problems; frequent-insect-problems; high-maintenance; larval-host-plant; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; spring-flowers; white-flowers; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1070,Prunus domestica,,toxic,https://plants.ces.ncsu.edu/plants/prunus-domestica/,4h; butterfly-friendly; deciduous; deciduous-tree; eastern-tiger-swallowtail-butterfly; edible-fruits; frequent-disease-problems; frequent-insect-problems; larval-host-plant; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; white-flowers; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1071,Prunus glandulosa,,toxic,https://plants.ces.ncsu.edu/plants/prunus-glandulosa/,butterfly-friendly; deciduous; eastern-tiger-swallowtail-butterfly; larval-host-plant; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1073,Prunus laurocerasus,,toxic,https://plants.ces.ncsu.edu/plants/prunus-laurocerasus/,aggressive; bird-friendly; butterfly-friendly; cpp; drupes; eastern-tiger-swallowtail-butterfly; evergreen; fantz; fast-growing; flowering-tree_1; fpp; fragrant-flowers; glossy-leaves; heavy-shade-tolerant; hedge; larval-host-plant; malodorous; mass-planting; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; salt-tolerant; screen; shade-flowers; shade-garden; showy-flowers; small-tree; specimen; weedy; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1074,Prunus mume,,toxic,https://plants.ces.ncsu.edu/plants/prunus-mume/,butterfly-friendly; deciduous; drupes; eastern-tiger-swallowtail-butterfly; edible-fruits; fantz; fragrant-flowers; hs111; hs304; landscape-plant-sleuths-course; larval-host-plant; ornamentals; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; wildlife-friendly; winter-flowers; winter-interest
P2,horse_toxic_source_only,horse,AAA1075,Prunus persica,,toxic,https://plants.ces.ncsu.edu/plants/prunus-persica/,4h; accent; butterfly; deciduous; eastern-tiger-swallowtail-butterfly; ebh; ebh-fn; edible; edible-fruits; edible-garden; fantz; flowering-tree_1; frequent-insect-problems; fruit-tree; hs304; larval-host-plant; poisonous-seed; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; showy-fruits; vhfn; vhfn-f; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1076,Prunus sargentii,,toxic,https://plants.ces.ncsu.edu/plants/prunus-sargentii/,butterfly-friendly; deciduous; dense-growth; eastern-tiger-swallowtail-butterfly; fall-color; flowering-tree_1; larval-host-plant; ornamental-tree; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; rounded; shade-tree; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1077,Prunus serrulata,,toxic,https://plants.ces.ncsu.edu/plants/prunus-serrulata/,bird-friendly; butterfly-friendly; cpp; deciduous; deer-resistant; eastern-tiger-swallowtail-butterfly; fall-interest; fpp; hs111; interesting-bark; landscape-plant-sleuths-course; larval-host-plant; pink-flowers; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; showstopper; showy-flowers; specimen; spring-flowers; spring-interest; vase-shaped; weak-wood; white-flowers; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1079,Prunus tomentosa,,toxic,https://plants.ces.ncsu.edu/plants/prunus-tomentosa/,butterfly-friendly; cold-tolerant; deciduous; deciduous-shrub; drought-tolerant; eastern-tiger-swallowtail-butterfly; edible-fruits; erosion-control; food-source-fall; food-source-soft-mast-fruit_1; heat-intolerant; hedge; larval-host-plant; low-maintenance; mass-planting; naturalizes; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; screen; showy-fruits; shrub-border; wildlife-friendly; windbreak
P2,horse_toxic_source_only,horse,AAA1081,Prunus x yedoensis,,toxic,https://plants.ces.ncsu.edu/plants/prunus-x-yedoensis/,bird-friendly; butterfly-friendly; cpp; deciduous; early-spring-flowers; fall-interest; fantz; fast-growing; flowering-tree_1; food-source-summer; fragrant-flowers; heat-tolerant; high-maintenance; hs304; humidity-tolerant; larval-host-plant; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; small-tree; street-tree; white-flowers; wildlife-friendly; winter-interest
P2,horse_toxic_source_only,horse,AAA1089,Quercus alba,,toxic,https://plants.ces.ncsu.edu/plants/quercus-alba/,acorns; audubon; banded-hairstreak-butterfly; bears; bird-friendly; black-walnut-toxicity-tolerant; blue-jays; braham-arboretum; butterfly; butterfly-friendly; childrens-garden; clay-soils-tolerant; coastal-facu; cover-plant-winter; cpp; deer-resistant; drought-tolerant; dry-soils-tolerant; edible-fruits; edwards-hairstreak-butterfly; facu-piedmont-mountains; fall-color-red; fall-interest; fantz; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; fpp; full-sun; gray-hairstreak-butterfly; heat-tolerant; horaces-duskywing-butterfly; hs111; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-flammability; moths; native-tree; nc-native; nectar-plant; nighttime-garden; part-shade; play; poisonous; pollinator-plant; problem-for-horses; rocky-soils-tolerant; shade-tree; small-mammals; spring-flowers; squirrels; tsc; tsc-t; turkey-friendly; white-m-hairstreak-butterfly; wildlife-friendly; winter-wind-intolerant; woodpeckers
P2,horse_toxic_source_only,horse,AAA1090,Quercus bicolor,,toxic,https://plants.ces.ncsu.edu/plants/quercus-bicolor/,acorns; audubon; banded-hairstreak-butterfly; bird-friendly; black-walnut-toxicity-tolerant; braham-arboretum; butterfly; butterfly-friendly; deciduous; deer-resistant; drought-tolerant; edwards-hairstreak-butterfly; fall-interest; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; full-sun; gray-hairstreak-butterfly; horaces-duskywing-butterfly; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-flammability; mammals; moths; native-tree; nc-native; nighttime-garden; oak; pollinator-plant; problem-for-horses; rain-garden; shade-tree; showy-fruits; small-mammals; street-tree; wet-soils-tolerant; white-m-hairstreak-butterfly; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1091,Quercus coccinea,,toxic,https://plants.ces.ncsu.edu/plants/quercus-coccinea/,audubon; banded-hairstreak-butterfly; bears; bird-friendly; blue-jays; braham-arboretum; butterfly; butterfly-friendly; deciduous; deer-resistant; drought-tolerant; dry-soils-tolerant; edible; edible-fruits; edwards-hairstreak-butterfly; fall-color-red; fall-interest; fantz; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; full-sun; gray-hairstreak-butterfly; heat-tolerant; horaces-duskywing-butterfly; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-flammability; moths; native-tree; nc-native; nighttime-garden; part-shade; poisonous; pollinator-plant; problem-for-horses; shade-tree; small-and-large-mammals; small-mammals; street-tree; white-m-hairstreak-butterfly; wild-turkeys; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1093,Quercus laurifolia,,toxic,https://plants.ces.ncsu.edu/plants/quercus-laurifolia/,audubon; banded-hairstreak-butterfly; bird-friendly; butterfly; butterfly-friendly; coastal-facw; edwards-hairstreak-butterfly; fast-growing; floodplain; flowering-tree_1; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; fruits-early-fall; full-sun; gray-hairstreak-butterfly; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; larval-host-plant; mammals; moist-soil; moths; native-garden; native-tree; nc-native; nighttime-garden; part-shade; piedmont-mountains-facw; pollinator-plant; problem-for-horses; rain-garden; semi-evergreen; shade-tree; showy-flowers; showy-fruits; spring-flowers; spring-interest; swamps; weak-wood; well-drained-soil; white-m-hairstreak-butterfly; wildlife-friendly; winter-wind-intolerant
P2,horse_toxic_source_only,horse,AAA1094,Quercus lobata,,toxic,https://plants.ces.ncsu.edu/plants/quercus-lobata/,acorns; banded-hairstreak-butterfly; butterfly; butterfly-friendly; deciduous; deciduous-tree; edible-fruits; edwards-hairstreak-butterfly; food-source-hard-mast-fruit; gray-hairstreak-butterfly; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; large-tree; larval-host-plant; low-flammability; moths; nighttime-garden; pollinator-plant; problem-for-horses; shade-tree; small-mammals; white-m-hairstreak-butterfly; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1095,Quercus montana,,toxic,https://plants.ces.ncsu.edu/plants/quercus-montana/,acorns; audubon; banded-hairstreak-butterfly; bird-friendly; braham-arboretum; butterfly; butterfly-friendly; coastal-upl; deciduous; deciduous-tree; drought-tolerant; dry-soils-tolerant; edwards-hairstreak-butterfly; fall-color-red; fall-color-yellow; fall-interest; flowering-tree_1; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; full-sun; gray-hairstreak-butterfly; heat-tolerant; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; larval-host-plant; mammals; moist-soil; moths; native-tree; nc-native; nighttime-garden; parks; part-shade; piednmont-mountains-upl; pollinator-plant; problem-for-horses; rocky-soils-tolerant; sandy-soils-tolerant; shade-tree; showy-flowers; showy-fruits; small-and-large-mammals; small-mammals; spring-flowers; spring-interest; well-drained-soil; white-m-hairstreak-butterfly; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1096,Quercus nigra,,toxic,https://plants.ces.ncsu.edu/plants/quercus-nigra/,acidic-soil-tolerant; acorns; audubon; banded-hairstreak-butterfly; bird-friendly; braham-arboretum; broadleaf-evergreen; butterfly; butterfly-friendly; childrens-garden; clay-soils-tolerant; coastal-fac; compaction-tolerant; cover-plant-winter; cpp; deciduous; deciduous-tree; deer-resistant; edible-fruits; edwards-hairstreak-butterfly; fall-color-bronze; fall-color-red; fall-color-yellow; fall-interest; fantz; fast-growing; flowering-tree_1; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; fruits-early-fall; full-sun; gray-hairstreak-butterfly; horaces-duskywing-butterfly; hs111; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-flammability; mammals; moist-soil; moths; native-tree; nc-native; nighttime-garden; part-shade; piedmont-mountains-fac; play; pollinator-plant; problem-for-horses; rain-garden; salt-tolerant; sandy-soils-tolerant; shade-tree; showy-flowers; showy-fruits; showy-leaves; small-and-large-mammals; small-mammals; spring-flowers; spring-interest; street-tree; weak-wood; well-drained-soil; wet-soils-tolerant; white-m-hairstreak-butterfly; wildlife-friendly; winter-wind-intolerant; yellow-flowers
P2,horse_toxic_source_only,horse,AAA1097,Quercus palustris,,toxic,https://plants.ces.ncsu.edu/plants/quercus-palustris/,audubon; banded-hairstreak-butterfly; bird-friendly; butterfly; butterfly-friendly; coastal-facw; cpp; edwards-hairstreak-butterfly; fast-growing; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; fpp; gray-hairstreak-butterfly; horaces-duskywing-butterfly; hs111; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; mammals; moths; nc-native; nighttime-garden; piedmont-mountains-facw; pollinator-plant; problem-for-horses; tsc; tsc-t; wet-soils-tolerant; white-m-hairstreak-butterfly; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1098,Quercus phellos,,toxic,https://plants.ces.ncsu.edu/plants/quercus-phellos/,acorns; air-pollution-tolerant; audubon; banded-hairstreak-butterfly; bears; bird-friendly; braham-arboretum; butterfly; butterfly-friendly; childrens-garden; coastal-facw; cover-plant-winter; cpp; deciduous; deer-resistant; ducks; edible-fruits; edwards-hairstreak-butterfly; fall-interest; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; fpp; gray-hairstreak-butterfly; heat-tolerant; highly-beneficial-coastal-plants; horaces-duskywing-butterfly; hs111; hs303; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-maintenance; mammals; moths; native-tree; nc-native; nighttime-garden; piedmont-mountains-fac; play; pollinator-plant; pond-margins; problem-for-horses; quail; rain-garden; salt-tolerant; small-mammals; standing-water; street-tree; wet-soils-tolerant; white-m-hairstreak-butterfly; wild-turkeys; wildlife-friendly; winter-wind-intolerant; woodpeckers
P2,horse_toxic_source_only,horse,AAA1099,Quercus robur,,toxic,https://plants.ces.ncsu.edu/plants/quercus-robur/,acorns; banded-hairstreak-butterfly; butterfly; butterfly-friendly; deciduous; deciduous-tree; deer-resistant; dendrology; drought-tolerant; edwards-hairstreak-butterfly; food-source-fall; full-sun; furniture-wood; gray-hairstreak-butterfly; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; landscape-plant-sleuths-course; larval-host-plant; low-maintenance; moths; nighttime-garden; oak; owls; parks; pollinator-plant; predatory-insects; problem-for-horses; shade-tree; small-mammals; street-tree; white-m-hairstreak-butterfly; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1100,Quercus shumardii,,toxic,https://plants.ces.ncsu.edu/plants/quercus-shumardii/,air-pollution-tolerant; audubon; banded-hairstreak-butterfly; bird-friendly; butterfly; butterfly-friendly; coastal-fac; dry-soils-tolerant; edwards-hairstreak-butterfly; fall-interest; floodplain; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; gray-hairstreak-butterfly; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; larval-host-plant; long-lived; low-maintenance; mammals; moths; native-tree; nc-native; nighttime-garden; parks; piedmont-mountains-fac; pollinator-plant; pond; problem-for-horses; rain-garden; riparian; shade-tree; storm-damage-resistant; white-m-hairstreak-butterfly; wildlife-friendly; wind-tolerant
P2,horse_toxic_source_only,horse,AAA1101,Quercus stellata,,toxic,https://plants.ces.ncsu.edu/plants/quercus-stellata/,acorns; audubon; banded-hairstreak-butterfly; bears; bird-friendly; blue-jays; braham-arboretum; butterfly; butterfly-friendly; coastal-upl; deciduous; deer-resistant; disease-resistant; drought-tolerant; edwards-hairstreak-butterfly; fantz; food-source-fall; food-source-hard-mast-fruit; food-source-herbage; full-sun; gray-hairstreak-butterfly; horaces-duskywing-butterfly; imperial-moth; juvenals-duskywing-butterfly; larval-host-plant; low-flammability; mammals; moths; native-tree; nc-native; nighttime-garden; oak; piedmont-mountains-upl; pollinator-plant; poor-soil-tolerant; problem-for-horses; shade-tree; shrub; small-mammals; white-m-hairstreak-butterfly; wild-turkeys; wildlife-friendly; woodpeckers
P2,horse_toxic_source_only,horse,AAA1102,Ranunculus acris,,toxic,https://plants.ces.ncsu.edu/plants/ranunculus-acris/,contact-dermatitis; perennial-weed; problem-for-cats; problem-for-dogs; problem-for-horses
P2,horse_toxic_source_only,horse,AAA1103,Ranunculus asiaticus,,toxic,https://plants.ces.ncsu.edu/plants/ranunculus-asiaticus/,annual-bulb; clay-soil-intolerant; contact-dermatitis; cut-flower; cutting-garden; florist-plant; flowering-bulb; flowers-spring; full-sun_1; heat-intolerant; herbaceous-bulb; herbaceous-perennial; problem-for-cats; problem-for-dogs; problem-for-horses
P2,horse_toxic_source_only,horse,AAA1104,Ranunculus ficaria,,toxic,https://plants.ces.ncsu.edu/plants/ranunculus-ficaria/,aggressive; bulbils; contact-dermatitis; fast-growing; fleshy-leaves; glossy-leaves; high-maintenance; naturalizes; problem-for-cats; problem-for-dogs; problem-for-horses; tuberous; weedy
P2,horse_toxic_source_only,horse,AAA1114,Rhododendron arborescens,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-arborescens/,audubon; bee-friendly; borders; butterfly-friendly; coastal-facw; deciduous; deer-damage; fall-color-orange; fall-color-purple; fall-color-red; fall-interest; food-source-fall; food-source-herbage; food-source-nectar; food-source-pollen; food-source-summer; fragrant-flowers; hummingbirds; larval-host-plant; mammals; native-bees; nc-native; nc-native-pollinator-plant; nectar-plant; piedmont-mountains-fac; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; rain-garden; shade-garden; specialized-bees; wet-soils-tolerant; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1116,Rhododendron austrinum,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-austrinum/,bee-friendly; collier-preserve-tn; deciduous; deciduous-shrub; drought-tolerant; evergreen; fragrant-flowers; hs304; hummingbirds; low-maintenance; native-bees; nectar-plant; poisonous; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; specialized-bees; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1117,Rhododendron canescens,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-canescens/,audubon; bee-friendly; butterfly-friendly; coastal-facw; deciduous; deciduous-shrub; drought-tolerant; early-spring-flowers; fall-color-red; fall-interest; flowers-mid-spring; food-source-fall; food-source-herbage; food-source-nectar; food-source-pollen; fragrant-flowers; hedge; hummingbirds; intolerance-wet-soils; large-shrub; larval-host-plant; late-spring-flowers; leathery-leaves; mammals; mass-planting; multitrunked; native-bees; native-shrub; nc-native; nc-native-pollinator-plant; nectar-plant; piedmont-mountains-facw; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; shrub-border; specialized-bees; velvety; walkway; wildlife-friendly
P2,horse_toxic_source_only,horse,AAA1118,Rhododendron catawbiense,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-catawbiense/,audubon; bee-friendly; butterfly-friendly; coastal-facu; cover-plant-winter; cpp; deciduous; deer-damage; evergreen; fantz; food-source-fall; food-source-herbage; food-source-nectar; food-source-pollen; food-source-summer; fpp; hedge; high-flammability; hs111; hs304; hummingbirds; larval-host-plant; lavender-flowers; leathery-leaves; low-flammability; mammals; mass-planting; native-bees; native-shrub; nc-native; nc-native-pollinator-plant; nectar-plant; nectar-plant-early-summer; nectar-plant-late-spring; nectar-plant-mid-spring; piedmont-mountains-facu; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; small-groups; specialized-bees; specimen; thicket; wildlife-friendly; winter-interest; woody
P2,horse_toxic_source_only,horse,AAA1120,Rhododendron minus,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-minus/,audubon; bee-friendly; borders; butterfly-friendly; compact; deciduous; evergreen; evergreen-shrub; flowers-mid-spring; food-source-fall; food-source-herbage; food-source-nectar; food-source-pollen; foundation-planting; fragrant-flowers; fragrant-leaves; heat-tolerant; hummingbirds; larval-host-plant; late-spring-flowers; leathery-leaves; mammals; mass-planting; moist-soil; moth-friendly; native-bees; native-garden; native-shrub; nc-native; nc-native-pollinator-plant; nectar-plant; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; specialized-bees; wet-soils-tolerant; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1121,Rhododendron ponticum,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-ponticum/,bee-friendly; bonsai; deciduous; deciduous-shrub; dwarf; evergreen-shrub; fantz; foundation-planting; intolerance-wet-soils; mass-planting; nectar-plant; part-shade; pink-flowers; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; red-flowers; showy-flowers; shrub-border; small-groups; specialized-bees; specimen; understory-shrub; white-flowers; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1122,Rhododendron schlippenbachii,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-schlippenbachii/,bee-friendly; container; deciduous; fragrant-flowers; naturalized-area; nectar-plant; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; showy-flowers; specialized-bees; specimen; wildlife-friendly; woodland_1
P2,horse_toxic_source_only,horse,AAA1123,Rhododendron yakushimanum,,toxic,https://plants.ces.ncsu.edu/plants/rhododendron-yakushimanum/,asian-garden; bee-friendly; borders; compact; container; deciduous; deer-damage; early-summer-flowers; evergreen-shrub; fall-interest; hairy-leaves; hedge; late-spring-flowers; leathery-leaves; low-hedge; low-maintenance; naturalized-area; nectar-plant; pink-flowers; poisonous; pollinator-plant; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; shrub-border; slow-growing; specialized-bees; under-tree-planting; understory-shrub; velvety; wildlife-friendly; woodland_1; year-round-interest
P2,horse_toxic_source_only,horse,AAA1129,Ricinus communis,,toxic,https://plants.ces.ncsu.edu/plants/ricinus-communis/,annual_1; deer-resistant; drought-tolerant; fall-interest; foliage; full-sun; full-sun_1; herbaceous-perennial; landscape-plant-sleuths-course; large-shrub; poisonous; poisonous-seed; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; purple-leaves; shrub; skin-irritation; small-tree; summer-flowers; weedy
P2,horse_toxic_source_only,horse,AAA1130,Robinia hispida,,toxic,https://plants.ces.ncsu.edu/plants/robinia-hispida/,deciduous; hedge; native-shrub; native-tree; nc-native; nc-native-pollinator-plant; pink-berries; pink-flowers; prickles; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; spines; weedy
P2,horse_toxic_source_only,horse,AAA1258,Rumex crispus,,toxic,https://plants.ces.ncsu.edu/plants/rumex-crispus/,contact-dermatitis; perennial-weed; problem-for-cats; problem-for-dogs; problem-for-horses
P2,horse_toxic_source_only,horse,AAA1326,Senecio vulgaris,,toxic,https://plants.ces.ncsu.edu/plants/senecio-vulgaris/,caterpillars; clay-soils-tolerant; cool-season-weed; federal-noxious-weed-list; frost-tolerant; heat-intolerant; host-plant; intolerant-shade; larval-host-plant; moths; poisonous; poisonous-if-ingested; poor-soil-tolerant; problem-for-cats; problem-for-dogs; problem-for-horses; self-fertile; self-seeding_1; weedy; wind-dispersed-seeds; winter-annual; winter-annual-weed
P2,horse_toxic_source_only,horse,AAA1339,Solanum carolinense,,toxic,https://plants.ces.ncsu.edu/plants/solanum-carolinense/,erect; green-fruits; green-leaves; nc-native; perennial_1; poisonous-berries; poisonous-if-ingested; poisonous-to-livestock; prickles; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; purple-flowers; rhizomes; skin-irritation; spines; spreading; subshrub; taproot; toxic-to-cattle; weedy; white-flowers; wildflower; yellow-fruits
P2,horse_toxic_source_only,horse,AAA1341,Solanum lycopersicum,,toxic,https://plants.ces.ncsu.edu/plants/solanum-lycopersicum/,4h; annual_1; bee-friendly; beneficial-insects; child; children; container; container-vegetable-garden; early-care; early-childhood; easy-edibles; ebh; ebh-vh; edible-fruits; edible-garden; full-sun; poisonous; pollinator-plant; preschool; problem-for-cats; problem-for-dogs; problem-for-horses; red-fruits; showy-fruits; summer-annual; summer-flowers; th-smell; th-sowing; th-taste; th-touch; th-wildlife; vegetable; vegetable-garden; vhfn; vhfn-v; warm-season-vegetable; wilson-mg-plant-sale-2021; yellow-flowers
P2,horse_toxic_source_only,horse,AAA1342,Solanum melongena,,toxic,https://plants.ces.ncsu.edu/plants/solanum-melongena/,4h; acidic-soil-tolerant; bee-friendly; child; children; early-care; early-childhood; easy-edibles; edible-fruits; frost-tender; full-sun; hairy-leaves; heat-tolerant; pollinator-plant; preschool; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; purple-flowers; purple-fruits; vegetable-garden; warm-season-vegetable; wilson-mg-plant-sale-2021
P2,horse_toxic_source_only,horse,AAA1343,Solanum nigrum,,toxic,https://plants.ces.ncsu.edu/plants/solanum-nigrum/,annual_1; bird-friendly; black-fruits; coastal; dense-growth; drought-tolerant; erect; full-sun; herbaceous-perennial; intolerant-shade; low-maintenance; poisonous-berries; poisonous-if-ingested; pollinator-plant; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; shrub; weedy; white-flowers
P2,horse_toxic_source_only,horse,AAA1344,Solanum tuberosum,,toxic,https://plants.ces.ncsu.edu/plants/solanum-tuberosum/,4h; acidic-soil-tolerant; annual-vegetable; blue-flowers; container; container-vegetable-garden; ebh; ebh-vh; edible-garden; edible-roots; erect; full-sun; green-fruits; green-leaves; perennial_1; pink-flowers; poisonous; poisonous-berries; poisonous-if-ingested; pollinator-plant; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; purple-flowers; purple-fruits; small-spaces; sprawling; th-taste; th-wildlife; tuberous; vegetable; vegetable-garden; vhfn; vhfn-v; white-flowers; yellow-fruits
P2,horse_toxic_source_only,horse,AAA1372,Strelitzia nicolai,,toxic,https://plants.ces.ncsu.edu/plants/strelitzia-nicolai/,broadleaf-evergreen; contact-dermatitis; container; erect; exotic-looking; high-humidity; houseplant; interesting-flowers; interesting-leaves; large-leaves; low-maintenance; part-shade; perennial_1; problem-for-cats; problem-for-children; problem-for-dogs; problem-for-horses; tropical-evergreen; tropical-feel; warm-climates
P2,horse_toxic_source_only,horse,AAA1373,Strelitzia reginae,,toxic,https://plants.ces.ncsu.edu/plants/strelitzia-reginae/,container; cutting-garden; exotic-looking; houseplant; large-flowers; large-leaves; orange-flowers; part-shade; problem-for-cats; problem-for-dogs; problem-for-horses; rhizomes; showy-flowers; tropical-feel; unusual-flowers
P2,horse_toxic_source_only,horse,AAA1384,Syngonium podophyllum,,toxic,https://plants.ces.ncsu.edu/plants/syngonium-podophyllum/,container; evergreen; evergreen-vine; fantz; houseplant; humidity-tolerant; interiorscape; perennial_1; poisonous; problem-for-cats; problem-for-dogs; problem-for-horses; spadix; vine; warm-climates
